participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
66b544ce73d3561af98d76e1,Covid-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,This is perhaps the most difficult method on reading the data. The diagram helps to summarize the data and to get the answer more quickly.,undefined,undefined,undefined,undefined,2024-08-26T23:02:39.584Z,2024-08-26T23:03:33.689Z,54105,54105,Covid Symptoms
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Roughly equal,Roughly equal,True,undefined,undefined,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-21T21:55:35.230Z,2024-08-21T21:56:50.752Z,75522,75522,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:56:50.769Z,2024-08-21T21:56:56.051Z,5282,5282,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:56:50.769Z,2024-08-21T21:56:56.051Z,5282,5282,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:56:50.769Z,2024-08-21T21:56:56.051Z,5282,5282,Tennis Grand Slam Winners
66ba287d1cd394ac6c21a43c,Tennis-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"It contains 4 data sets with total of 208 elements.

Most of the set sizes are roughly equal where the largest is Australia Open.
",undefined,undefined,undefined,undefined,2024-08-21T21:56:56.061Z,2024-08-21T21:58:16.318Z,80257,80257,Tennis Grand Slam Winners
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-21T22:05:30.355Z,2024-08-21T22:07:23.280Z,112925,112925,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:23.304Z,2024-08-21T22:07:27.324Z,4020,4020,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:23.304Z,2024-08-21T22:07:27.324Z,4020,4020,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:23.304Z,2024-08-21T22:07:27.324Z,4020,4020,Covid Symptoms
66ba5f3894e5b3812210f9bb,Covid-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"At least 32 covid cases had different symptoms to the ones presented in the data set. In 281 covid cases, patients had symptoms of anosmia and fatigue.",undefined,undefined,undefined,undefined,2024-08-21T22:07:27.337Z,2024-08-21T22:09:17.935Z,110598,110598,Covid Symptoms
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Roughly equal,Roughly equal,True,undefined,undefined,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-28T20:29:07.404Z,2024-08-28T20:30:08.292Z,60888,60888,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-28T20:30:08.318Z,2024-08-28T20:30:12.059Z,3741,3741,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-28T20:30:08.318Z,2024-08-28T20:30:12.059Z,3741,3741,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-28T20:30:08.318Z,2024-08-28T20:30:12.059Z,3741,3741,Tennis Grand Slam Winners
66bcc667ba1619c089fecbbb,Tennis-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,That the Australian Open had the most winners.,undefined,undefined,undefined,undefined,2024-08-28T20:30:12.068Z,2024-08-28T20:31:20.289Z,68221,68221,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-15T00:50:15.636Z,2024-08-15T00:53:21.026Z,185390,183734,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-15T00:53:21.104Z,2024-08-15T00:53:29.452Z,8348,8348,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-15T00:53:21.104Z,2024-08-15T00:53:29.452Z,8348,8348,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-15T00:53:21.104Z,2024-08-15T00:53:29.452Z,8348,8348,Covid Symptoms
66bce91186a8da8151c30f61,Covid-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"1. There  are 6 sets
2. The largest set is Fatigue with 1531 elements
3. The smallest set is shortness of breath with 148 elements
4.The largest intersection are Anomia and Fatigue
5.The smallest intersection Anosmia",undefined,undefined,undefined,undefined,2024-08-15T00:53:29.479Z,2024-08-15T00:59:35.293Z,365814,365814,Covid Symptoms
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,8,8,True,0,100,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:57:09.733Z,2024-08-21T21:59:38.130Z,148397,148397,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-21T21:59:38.160Z,2024-08-21T21:59:51.962Z,13802,13802,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:59:38.160Z,2024-08-21T21:59:51.962Z,13802,13802,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,2,undefined,undefined,undefined,undefined,2024-08-21T21:59:38.160Z,2024-08-21T21:59:51.962Z,13802,13802,International Organizations
66becf77a87578f124f8a036,Organizations-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"It was hard to know if there was a ""all-set"" intersection since this was not clearly described. It was easy to identify the largest set which is UPU.",undefined,undefined,undefined,undefined,2024-08-21T21:59:51.974Z,2024-08-21T22:00:45.751Z,53777,53777,International Organizations
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T20:19:35.625Z,2024-08-21T20:20:57.576Z,81951,81951,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T20:20:57.576Z,2024-08-21T20:21:04.275Z,6699,6699,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T20:20:57.576Z,2024-08-21T20:21:04.275Z,6699,6699,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T20:20:57.576Z,2024-08-21T20:21:04.275Z,6699,6699,Covid Symptoms
66bff58ff2d1a5f273431584,Covid-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Text-provided information is easy to parse but do not provide a visualization of relative differences,undefined,undefined,undefined,undefined,2024-08-21T20:21:04.284Z,2024-08-21T20:21:47.116Z,42832,42832,Covid Symptoms
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Roughly equal,Roughly equal,True,undefined,undefined,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-26T22:13:01.265Z,2024-08-26T22:14:30.558Z,89293,89293,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-26T22:14:30.588Z,2024-08-26T22:14:36.107Z,5519,5519,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-26T22:14:30.588Z,2024-08-26T22:14:36.107Z,5519,5519,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-26T22:14:30.588Z,2024-08-26T22:14:36.107Z,5519,5519,Tennis Grand Slam Winners
66c4d2c2713b223511e4e676,Tennis-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Harder to process,undefined,undefined,undefined,undefined,2024-08-26T22:14:36.117Z,2024-08-26T22:14:41.694Z,5577,5577,Tennis Grand Slam Winners
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,18,8,True,0,100,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T16:28:25.529Z,2024-08-21T16:29:43.578Z,78049,78049,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T16:29:43.596Z,2024-08-21T16:29:52.567Z,8971,8971,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T16:29:43.596Z,2024-08-21T16:29:52.567Z,8971,8971,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T16:29:43.596Z,2024-08-21T16:29:52.567Z,8971,8971,International Organizations
66c4dee716f98496f9638591,Organizations-Text-Q3,9,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,That 117 countries have 5 mutual orgs,undefined,undefined,undefined,undefined,2024-08-21T16:29:52.578Z,2024-08-21T16:30:47.368Z,54790,54790,International Organizations
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
